Intensity Level,Direction,Ground Motion ID,story 1,story 2,story 3,story 4,story 5,story 6,story 7,story 8,story 9,story 10,story 11,story 12,story 13,story 14,story 15,story 16,story 17,story 18,story 19,story 20,story 21,story 22,story 23,story 24,story 25,story 26,story 27,story 28,story 29,story 30,story 31,story 32,story 33,story 34,story 35,story 36,story 37,story 38,story 39,story 40,story 41,story 42,story 43,story 44,story 45,story 46
DBEB,X,11,0.000441176,0.000649716,0.000900016,0.001273789,0.002553196,0.002348128,0.002558388,0.002766173,0.002930575,0.003081134,0.003218026,0.003356559,0.003477591,0.003583805,0.003671152,0.003757259,0.003943692,0.004091316,0.004214944,0.004323699,0.004420826,0.004505609,0.004576866,0.004637025,0.004679111,0.004731596,0.004800821,0.004873318,0.004964643,0.005053276,0.00513034,0.005189879,0.005230641,0.005252072,0.005265294,0.005251731,0.005221308,0.005181771,0.005152734,0.005130872,0.005100329,0.005057731,0.004999321,0.004928116,0.004839086,0.004742579
DBEB,Y,1,0.000138296,0.000287547,0.000466051,0.000752816,0.001358698,0.00150058,0.001686699,0.001849027,0.001971534,0.002092267,0.002201195,0.002299421,0.002389404,0.002475514,0.002559014,0.002648351,0.002815367,0.002937087,0.003035641,0.00313677,0.003220799,0.003290512,0.003347205,0.003392299,0.003425527,0.003447529,0.003465135,0.00347681,0.003481376,0.003480185,0.003473264,0.003461435,0.003445585,0.003428115,0.003411272,0.003389252,0.003357205,0.003319648,0.003275057,0.003226683,0.003175033,0.003120554,0.003064793,0.003008213,0.002952652,0.002888069
DBEB,Y,2,0.000296623,0.000419899,0.000550062,0.000734511,0.001432792,0.001617118,0.001824259,0.001997119,0.002117501,0.002221732,0.002303977,0.002372596,0.0024399,0.00251631,0.002590731,0.002672323,0.002843857,0.002986283,0.003096984,0.003187613,0.003265939,0.003345529,0.003416783,0.00347569,0.00352358,0.003559193,0.003588338,0.003606462,0.003613574,0.003614181,0.003608076,0.003598351,0.003605478,0.003606133,0.003603849,0.003590926,0.003562442,0.003524544,0.003481553,0.00343806,0.0033929,0.003346117,0.003293826,0.003234456,0.00317018,0.003091077
DBEB,Y,3,0.000213554,0.000386293,0.000553028,0.000919587,0.00159299,0.001666301,0.001839159,0.001994505,0.002105215,0.002208156,0.002294881,0.002369338,0.002433418,0.002490414,0.002548034,0.002612113,0.002744819,0.002817973,0.002858893,0.002894334,0.0029562,0.003007484,0.003050701,0.003084325,0.003107811,0.003120276,0.003130144,0.003136627,0.003152493,0.003183515,0.003205406,0.003219984,0.003245881,0.003268833,0.003285998,0.003293099,0.003284708,0.003264631,0.003233615,0.003193355,0.003147202,0.003095948,0.003039405,0.002975224,0.002907477,0.002830703
DBEB,Y,4,0.000226533,0.000470284,0.000641416,0.000839024,0.00155596,0.00174399,0.0019738,0.002158301,0.002291649,0.002410949,0.002515019,0.002611434,0.00270158,0.002784134,0.002864256,0.002957965,0.003132892,0.003265783,0.003378248,0.003471795,0.003549782,0.003612911,0.003667127,0.003710659,0.003746432,0.003775563,0.00379887,0.003815059,0.00382577,0.003831398,0.003832049,0.003829314,0.003822967,0.00381473,0.003809391,0.003799015,0.003775247,0.003742032,0.003699861,0.003650421,0.003594203,0.003531598,0.003463429,0.003389526,0.003315514,0.003238473
DBEB,Y,5,0.000829149,0.001453701,0.001669584,0.002042557,0.002949161,0.002661329,0.002948736,0.003344924,0.003634938,0.003901641,0.004017537,0.004137274,0.004184533,0.004204619,0.004143751,0.004102965,0.004168998,0.00427714,0.004443464,0.004519874,0.004519558,0.004459653,0.004369355,0.004301061,0.004378743,0.004404003,0.004398812,0.004397516,0.004370185,0.00442743,0.004408382,0.004318536,0.004280822,0.004351871,0.004398323,0.004351564,0.004284555,0.003989014,0.003826291,0.003932793,0.004002206,0.00404531,0.0040354,0.003963888,0.003833724,0.003601027
DBEB,Y,6,0.000717172,0.001032532,0.001365445,0.001434934,0.001755701,0.001558201,0.001618411,0.001727809,0.001791559,0.001839462,0.001868114,0.001891764,0.001912977,0.001937558,0.001977701,0.002036452,0.002208461,0.002323562,0.00241139,0.002474525,0.002496716,0.002479882,0.002419681,0.002362856,0.002308483,0.002283543,0.002277089,0.002284386,0.002363207,0.002435984,0.002456272,0.002487824,0.002460604,0.002410311,0.00242534,0.002419983,0.002585538,0.002744295,0.002838713,0.002949973,0.002915759,0.002869061,0.002804568,0.002733132,0.002641415,0.002517732
DBEB,Y,7,0.000529412,0.000734669,0.001167081,0.00120304,0.002265317,0.002411563,0.002654847,0.002843693,0.002953111,0.003034806,0.00308033,0.003096814,0.003092912,0.003079993,0.003094032,0.003122202,0.003243945,0.003280208,0.003258133,0.003221417,0.003213501,0.00320186,0.003212699,0.003296485,0.003397831,0.003509504,0.00363039,0.003753899,0.003854076,0.003937698,0.004016583,0.004070766,0.004100871,0.00412369,0.004148794,0.004172868,0.004172722,0.004152775,0.004111767,0.004049824,0.003980688,0.003897366,0.003800733,0.003689248,0.003565082,0.0034086
DBEB,Y,8,0.000366708,0.000539424,0.000665832,0.000835107,0.001732667,0.001943376,0.002190346,0.002383743,0.002517097,0.002657899,0.002771517,0.00286585,0.00294612,0.003018662,0.003090502,0.003176269,0.003358663,0.003485887,0.003565666,0.003610815,0.003630424,0.00363073,0.003617948,0.003612266,0.003621634,0.003621983,0.00361661,0.003620683,0.003658104,0.00369187,0.00371716,0.003733501,0.003742054,0.003744813,0.003745142,0.003735919,0.003711338,0.003677139,0.00363517,0.003588718,0.003534976,0.003471389,0.003398398,0.003315368,0.003225537,0.003122297
DBEB,Y,9,0.000447902,0.000602629,0.000828535,0.000821025,0.00106383,0.000992242,0.001105369,0.001183538,0.001220113,0.001242609,0.001250541,0.001244709,0.001228527,0.001206036,0.001204416,0.00127174,0.001400241,0.001469838,0.001487311,0.001465788,0.001458666,0.001469832,0.001488125,0.001522267,0.001558518,0.001590243,0.001626816,0.001695437,0.00175047,0.001791234,0.001819091,0.001835912,0.001912298,0.001988696,0.002058116,0.002113637,0.002148424,0.002165406,0.002163354,0.002142723,0.002103469,0.002045459,0.001968493,0.001873266,0.001760201,0.001625696
DBEB,Y,10,0.000246714,0.000409574,0.000603879,0.000983886,0.001689109,0.001836562,0.002054748,0.002235346,0.002356407,0.002452846,0.002541543,0.002628278,0.002711789,0.002792721,0.002870409,0.002955861,0.003128039,0.003248134,0.003398306,0.003523419,0.003627336,0.003712458,0.003780285,0.003833014,0.003870891,0.003897613,0.003918815,0.003932085,0.00393628,0.003933999,0.003928202,0.003920919,0.003912332,0.003902296,0.00389207,0.003872529,0.003834948,0.003785408,0.003726267,0.003664947,0.003607813,0.00355522,0.003498422,0.00343789,0.003374436,0.003301806
DBEB,Y,11,0.000463689,0.000550062,0.000692729,0.000732789,0.001593493,0.001495411,0.001723897,0.001896452,0.001987544,0.002033024,0.002026582,0.001976037,0.001893529,0.001797418,0.001718092,0.001686222,0.001773584,0.001830747,0.001847914,0.001816659,0.001751591,0.001746398,0.001723461,0.001763742,0.001794967,0.001808073,0.001805488,0.001793338,0.001790631,0.001793667,0.001918791,0.002025591,0.002117535,0.002197776,0.002265447,0.00231918,0.002321924,0.00238358,0.002421172,0.002443083,0.00244191,0.002407989,0.002341886,0.002232691,0.002079999,0.001872689
MCEB,X,1,0.000268148,0.000499845,0.000666482,0.001262031,0.002561201,0.00254152,0.002762947,0.002958445,0.003117043,0.003262036,0.00339136,0.003511428,0.003625706,0.003736095,0.003836272,0.003944338,0.00416074,0.004316138,0.004426324,0.004525542,0.004626199,0.004732703,0.004834338,0.004924771,0.004998252,0.005075786,0.005126445,0.005160113,0.005176295,0.005180653,0.005169847,0.005152511,0.005125494,0.005104295,0.005096849,0.005088104,0.005065284,0.00503722,0.004990598,0.004933614,0.004868072,0.004793782,0.00471286,0.004629344,0.004543903,0.004445265
MCEB,X,2,0.000462453,0.000762671,0.000997964,0.001242178,0.002284858,0.002267384,0.002464509,0.002650946,0.002804385,0.00292803,0.003030302,0.00315507,0.003263989,0.003354955,0.003427285,0.003495742,0.003708078,0.003861505,0.003984489,0.004110078,0.004246678,0.004388481,0.004523139,0.00464025,0.004728936,0.004808607,0.004840939,0.004842907,0.004811843,0.004747713,0.004666849,0.004570367,0.00454447,0.004549676,0.004547695,0.004531516,0.004514026,0.004554151,0.004576588,0.004582609,0.00456851,0.004531123,0.004473,0.004394855,0.004303703,0.004190951
MCEB,X,3,0.000318365,0.000603751,0.000983253,0.001465742,0.002888609,0.002777813,0.002991467,0.003196028,0.003363042,0.003493136,0.003600637,0.003687035,0.003757938,0.003816229,0.003860845,0.003908124,0.004019446,0.004254468,0.004488129,0.004690119,0.004867514,0.005053303,0.005215795,0.005363382,0.005498668,0.005639807,0.00576666,0.005886436,0.005992632,0.006084512,0.006159008,0.006217897,0.006263852,0.006298828,0.006324707,0.006332494,0.006316935,0.006290357,0.006245834,0.006189282,0.006120253,0.006037164,0.005946102,0.005846219,0.005747344,0.005650426
MCEB,X,4,0.000310701,0.000582602,0.000828066,0.001069612,0.001881845,0.001747214,0.001856638,0.00194855,0.001995147,0.002063136,0.002159601,0.002250221,0.002334376,0.002413369,0.002487804,0.002564851,0.002698864,0.002794656,0.002875592,0.002946161,0.003003106,0.003047771,0.003084676,0.003118333,0.00314294,0.003175972,0.003190218,0.003200536,0.003205101,0.003205067,0.003202487,0.003196022,0.003187605,0.003177907,0.003178543,0.003269816,0.003351367,0.00341546,0.003462139,0.003494536,0.00350745,0.003494061,0.003456301,0.00339421,0.003312595,0.003195042
MCEB,X,5,0.002533806,0.001780347,0.001657084,0.002087603,0.0043279,0.003752104,0.003926217,0.004110076,0.004260933,0.004455105,0.004543196,0.004681044,0.004758091,0.004861696,0.004948428,0.005059446,0.005267567,0.005295421,0.005266923,0.005145871,0.004982741,0.004732873,0.004666198,0.004844163,0.004951007,0.005052027,0.005050045,0.005018956,0.004943939,0.00495098,0.00520545,0.005454647,0.005600285,0.005741458,0.005843094,0.00583598,0.005721995,0.005536853,0.006013101,0.006187347,0.00627689,0.006305834,0.006278203,0.006192537,0.006045796,0.005664375
MCEB,X,6,0.001888781,0.00228659,0.002673342,0.003695867,0.005672596,0.005032571,0.005228406,0.005498203,0.005720909,0.00587286,0.005955728,0.005985505,0.005974477,0.006075813,0.006263852,0.006477981,0.006877219,0.007173583,0.007776062,0.008169857,0.008472483,0.008664924,0.008756867,0.00880279,0.008789859,0.008807362,0.008631256,0.008562628,0.00827394,0.007955359,0.007781328,0.007464728,0.007073701,0.007157893,0.007351095,0.007662482,0.008036316,0.008640913,0.009268404,0.009473289,0.009441231,0.009394651,0.00929722,0.009147536,0.008971931,0.008679001
MCEB,X,7,0.000694619,0.000923028,0.001254693,0.001565704,0.002297372,0.002004228,0.002207499,0.002398474,0.002557717,0.002701919,0.002831075,0.002949044,0.003056996,0.003157509,0.00324845,0.003339732,0.00349121,0.003592222,0.003665994,0.003719764,0.003810369,0.003890644,0.003953449,0.004025964,0.004072734,0.00412369,0.004161895,0.004238906,0.004242186,0.004246655,0.004255796,0.004233747,0.004275799,0.004246045,0.004226619,0.004216244,0.004214163,0.004156678,0.004135404,0.00424402,0.00429142,0.004296454,0.004303721,0.004277681,0.004198198,0.003942475
MCEB,X,8,0.000930535,0.001314141,0.001642051,0.00197622,0.00345732,0.003255577,0.003647231,0.003987096,0.004282285,0.004470021,0.004567787,0.004596903,0.004572301,0.004514706,0.004449305,0.004481026,0.004664875,0.004787893,0.004879149,0.004959436,0.004972386,0.004923804,0.004815739,0.004659049,0.004886273,0.005109624,0.005246851,0.00534331,0.005366654,0.005340681,0.005266305,0.005233255,0.005308976,0.005421672,0.005549171,0.00563787,0.005699357,0.005710965,0.005651529,0.00556849,0.005462512,0.005375577,0.00530523,0.005221491,0.005096765,0.004921042
MCEB,X,9,0.000617662,0.001269249,0.00183668,0.002437446,0.004394988,0.004168212,0.004450901,0.004775578,0.005243131,0.005575067,0.005927082,0.006131788,0.006291344,0.006426859,0.0065312,0.0066319,0.006839036,0.006908949,0.007008332,0.007169871,0.007322925,0.007446264,0.007533349,0.007582534,0.007588678,0.007578957,0.007521374,0.007439781,0.007368612,0.007380482,0.007413278,0.007415786,0.007383712,0.007324676,0.007245914,0.007147844,0.007038879,0.00696383,0.006938872,0.006944067,0.006948037,0.006933207,0.006888979,0.006814757,0.006716899,0.006581465
MCEB,X,10,0.000336653,0.000584295,0.000902543,0.001324624,0.002577721,0.00260044,0.002880753,0.003111245,0.003300219,0.00346079,0.003548844,0.003599334,0.003612911,0.003626536,0.003711304,0.003800669,0.00396185,0.00406155,0.004157992,0.004244109,0.004356746,0.004558691,0.004738694,0.00489341,0.005017021,0.005131651,0.005211872,0.005268213,0.005302554,0.005323202,0.005377664,0.005435233,0.005477964,0.005498717,0.005499958,0.005532995,0.0055657,0.005569537,0.005531446,0.005469115,0.005400706,0.005305661,0.005185453,0.005044766,0.004986356,0.00488001
MCEB,X,11,0.000710872,0.001023936,0.001703508,0.002512513,0.005033293,0.004688687,0.005019469,0.005334916,0.005568585,0.005774772,0.005927558,0.006048295,0.006138918,0.006212084,0.006265786,0.006331495,0.006483613,0.00654969,0.006586251,0.00660826,0.006612453,0.006595618,0.006550366,0.006642558,0.006695301,0.006760383,0.006850985,0.006922565,0.006975989,0.006984672,0.006999611,0.007000221,0.006989224,0.006964331,0.006928674,0.006873368,0.006799226,0.00676097,0.00675756,0.006741515,0.0067281,0.006693287,0.00664525,0.006575448,0.006493466,0.006377195
MCEB,Y,1,0.000205256,0.000437109,0.000665676,0.001179599,0.002011514,0.002181607,0.002400576,0.002588149,0.002727005,0.002855988,0.002965245,0.003060878,0.003147464,0.003251864,0.003367567,0.003497524,0.003729125,0.003912178,0.004053286,0.004164451,0.004250887,0.004315305,0.004363076,0.004399783,0.004423405,0.004436858,0.004444923,0.00444007,0.004425227,0.004405427,0.004383446,0.004359801,0.004334889,0.004309174,0.00428408,0.004252662,0.00420948,0.004161668,0.004107898,0.004049824,0.003988155,0.003922923,0.003855751,0.003787639,0.003720768,0.003642829
MCEB,Y,2,0.000444299,0.000701345,0.000962763,0.001379224,0.002592239,0.002741571,0.002920891,0.003130659,0.003369491,0.003525515,0.003626533,0.003705499,0.003767645,0.003819419,0.003866683,0.003932052,0.004117194,0.004259661,0.004349789,0.004459053,0.004583977,0.004691092,0.00479697,0.004898875,0.004985321,0.005055252,0.005115109,0.005162353,0.005201581,0.005231258,0.005253374,0.005269503,0.005274356,0.005267243,0.005253347,0.005224884,0.005174368,0.005106662,0.005020059,0.004954147,0.004893154,0.004826297,0.004751078,0.004663182,0.00456851,0.004454185
MCEB,Y,3,0.000369692,0.000592137,0.000942898,0.001596846,0.002889606,0.003194736,0.003483941,0.003729469,0.00394875,0.004107353,0.004215298,0.004348294,0.004505643,0.004647091,0.004780423,0.004929828,0.005240516,0.005447406,0.005592547,0.005698556,0.005793236,0.005950854,0.006081649,0.006183583,0.006283605,0.006375872,0.006450422,0.006512125,0.006560218,0.006596906,0.006624467,0.006641607,0.006651484,0.006653267,0.006648565,0.006625909,0.006575254,0.006513377,0.006432271,0.006339669,0.006235957,0.006122115,0.006000509,0.005873371,0.005745919,0.005598382
MCEB,Y,4,0.000362329,0.000661764,0.000953232,0.001635791,0.003081867,0.003345567,0.003642035,0.003921062,0.004127582,0.004292633,0.004425049,0.004543518,0.004652434,0.004758619,0.00486524,0.004990005,0.005234882,0.005412753,0.005540109,0.005628639,0.005691279,0.005736759,0.005769295,0.005793711,0.00581248,0.005826411,0.005836577,0.00582626,0.00581217,0.005786688,0.005763296,0.00573513,0.005701936,0.005668283,0.005633513,0.005594155,0.005543503,0.005483125,0.005414927,0.005340958,0.005262804,0.005182019,0.00509741,0.005013236,0.004935207,0.004860939
MCEB,Y,5,0.001658462,0.001886123,0.00213767,0.002794735,0.004523153,0.004338627,0.004573426,0.004777683,0.005032735,0.005336841,0.005573797,0.005739642,0.005851647,0.005903464,0.005912977,0.005974816,0.006328913,0.006598564,0.006782697,0.006872214,0.006889032,0.006812191,0.006701164,0.006588185,0.006571996,0.006633378,0.006630747,0.006487518,0.006314082,0.006230014,0.006287676,0.006405621,0.006534458,0.006587558,0.006672188,0.006615727,0.006421505,0.006193899,0.005940943,0.005858675,0.005829719,0.00581401,0.005777484,0.00565558,0.005472898,0.005175233
MCEB,Y,6,0.001193361,0.001764074,0.002413036,0.002634529,0.003056302,0.002692385,0.002778457,0.002818136,0.002826718,0.002843722,0.00278902,0.002650601,0.002515316,0.002465162,0.002504658,0.0025797,0.002788806,0.002944197,0.003086938,0.003224845,0.003346513,0.003399291,0.003439251,0.003349127,0.00326431,0.003171899,0.003064911,0.00299048,0.002917998,0.002964398,0.003076263,0.003136287,0.00311219,0.003019778,0.003066879,0.003249757,0.003569875,0.00367198,0.00371751,0.003768701,0.004016292,0.004146246,0.004058209,0.003747828,0.003605539,0.003513611
MCEB,Y,7,0.000915519,0.001090112,0.00173343,0.001781594,0.003034779,0.003325508,0.003660159,0.003939186,0.00416624,0.004321788,0.004432482,0.004505607,0.004554992,0.004591259,0.004618426,0.004659392,0.004823322,0.004903443,0.004938246,0.004913481,0.004976564,0.00508032,0.005217899,0.005311114,0.00537146,0.00542941,0.005470497,0.005656151,0.005706344,0.005750134,0.005878524,0.005875779,0.005928522,0.005883872,0.005875914,0.005848912,0.005820422,0.005681505,0.00554991,0.005434191,0.005305196,0.005188841,0.005072803,0.004950923,0.004813529,0.00464209
MCEB,Y,8,0.000526282,0.000791614,0.000975595,0.001375937,0.002764454,0.002907295,0.003166579,0.003387961,0.003570825,0.00369094,0.003821046,0.003892578,0.003969454,0.004039693,0.004106029,0.004184533,0.00437341,0.004547068,0.004715394,0.004848757,0.004963972,0.005059141,0.005147846,0.005224838,0.005285048,0.005323245,0.005343968,0.005342678,0.005325226,0.005298289,0.005270209,0.005247204,0.005232304,0.005220982,0.005208987,0.005183443,0.005142295,0.005092102,0.005041713,0.004990734,0.004932627,0.004865463,0.004787971,0.004699124,0.004603774,0.00447021
MCEB,Y,9,0.000670212,0.001006882,0.001347934,0.001323531,0.001691613,0.001629408,0.001747713,0.001845466,0.001883493,0.001917966,0.001926875,0.001912949,0.00188592,0.001847894,0.001802736,0.001780562,0.001908252,0.00207593,0.002120427,0.002152316,0.002122389,0.00212059,0.002104748,0.002083222,0.002154415,0.002296193,0.002419831,0.002525997,0.002610816,0.002676816,0.0027254,0.002757106,0.002846603,0.002957474,0.003044693,0.00313064,0.003188569,0.003214932,0.003213227,0.003182053,0.003123545,0.003038657,0.002928385,0.002789404,0.00262346,0.002418289
MCEB,Y,10,0.000337769,0.000664894,0.000911923,0.001331038,0.002648316,0.002852923,0.003199249,0.00348279,0.003726848,0.003875745,0.003977375,0.004070594,0.004141022,0.004196362,0.004244744,0.004303494,0.00446644,0.00455389,0.004582348,0.004637376,0.004815721,0.004923006,0.005006349,0.005175658,0.005304767,0.00540029,0.005474401,0.005545913,0.005578999,0.00559479,0.005599058,0.005588644,0.005568585,0.005534626,0.005489606,0.005430393,0.005357883,0.005312203,0.005248583,0.005176181,0.005091878,0.004996878,0.004891864,0.004772909,0.004642297,0.00449251
MCEB,Y,11,0.000817108,0.000864189,0.001044441,0.001147068,0.002370463,0.002285644,0.002587339,0.00282136,0.002937567,0.002993399,0.002977864,0.002900198,0.002782697,0.002726028,0.002716955,0.002724116,0.002962173,0.002896918,0.002933019,0.002973143,0.002982232,0.002946765,0.002869595,0.002768273,0.002737828,0.002781721,0.002793354,0.002819251,0.002903438,0.002946749,0.002946814,0.002930304,0.003044513,0.00312367,0.003227078,0.003264657,0.00327663,0.003232897,0.00327879,0.00329402,0.003294777,0.003280138,0.003225843,0.00311828,0.002986322,0.002793147
DBED,X,1,0.000891739,0.001387984,0.001979334,0.002503129,0.005154941,0.004915409,0.005252035,0.005582205,0.005824936,0.005986118,0.006089725,0.006129854,0.006111731,0.006030164,0.005894856,0.005894201,0.006193288,0.006405341,0.006580413,0.006710556,0.006927419,0.007220018,0.007425418,0.007626555,0.007672001,0.008110308,0.008616519,0.008747807,0.009083149,0.009174183,0.009231571,0.009670575,0.010044292,0.010177841,0.010446451,0.010656193,0.010644051,0.010496248,0.010385772,0.010290897,0.0101825,0.010047516,0.009887961,0.009711512,0.00952218,0.009192796
DBED,X,2,0.000580883,0.000980759,0.001284899,0.00184544,0.003729149,0.003597404,0.0038518,0.004091969,0.004263512,0.004380036,0.00447392,0.004541231,0.004612439,0.004807961,0.00495554,0.005083717,0.005282453,0.005315493,0.005296051,0.005224853,0.005107682,0.004946493,0.004966564,0.005163989,0.005349768,0.005529772,0.005914929,0.006370004,0.006806388,0.007119652,0.007412294,0.007676413,0.007851851,0.00798648,0.008062213,0.008108187,0.008117909,0.008110734,0.008072056,0.008012218,0.007934834,0.007842486,0.007734616,0.007631584,0.007512745,0.007316293
DBED,X,3,0.000498746,0.000951329,0.001478111,0.002187733,0.004982725,0.004881747,0.005041632,0.005423602,0.005727833,0.005923329,0.006022421,0.006068965,0.006070969,0.006050901,0.006010725,0.005958287,0.005965413,0.005843084,0.005986784,0.006109798,0.006185518,0.0062386,0.006507635,0.006798581,0.007083408,0.007339779,0.007538514,0.007723964,0.007892144,0.007990657,0.008101082,0.008144111,0.008163185,0.008137684,0.00810362,0.008035351,0.007940503,0.007836872,0.007714082,0.007605043,0.007480365,0.0073377,0.007192954,0.007039777,0.006890303,0.006715112
DBED,X,4,0.000584459,0.001100151,0.001557574,0.002092787,0.003980964,0.003926252,0.004245392,0.004535416,0.004782697,0.004963972,0.00510379,0.005229859,0.005352826,0.005457928,0.005545438,0.005633988,0.005889183,0.006110602,0.006228249,0.006309686,0.006365809,0.006368388,0.006335082,0.006410779,0.006492847,0.006581245,0.006654233,0.006719772,0.00677031,0.006804348,0.006823868,0.006824444,0.006812497,0.006784345,0.006750047,0.006712796,0.006680096,0.006662578,0.006653667,0.006614614,0.006573397,0.006533057,0.006477277,0.006411044,0.006333876,0.006273784
DBED,X,5,0.000555063,0.001096378,0.001986552,0.004193022,0.011254311,0.013239168,0.012997702,0.012479826,0.012001398,0.011740051,0.011891397,0.012389189,0.012433825,0.012485024,0.012524446,0.01260149,0.012808657,0.012874762,0.012944592,0.012938175,0.012972763,0.013006092,0.0130877,0.013229148,0.013377365,0.013617224,0.013598792,0.01370007,0.013736693,0.013788036,0.013760995,0.013754612,0.013760925,0.013758382,0.01375115,0.013745854,0.013683032,0.013574005,0.013431083,0.013275523,0.013177884,0.013059666,0.012959305,0.012832949,0.012720361,0.012566824
DBED,X,6,0.000486229,0.000784102,0.001191787,0.001644091,0.003395731,0.002950026,0.00308728,0.003204411,0.003265939,0.003293091,0.003290523,0.003296518,0.003323536,0.003361122,0.003389584,0.003414835,0.003497038,0.003458191,0.00355789,0.003644644,0.003682183,0.003673766,0.003621331,0.003529418,0.003667962,0.00381361,0.003899706,0.003944372,0.003946971,0.004156035,0.004360638,0.004510157,0.004644798,0.004809896,0.004995673,0.005099915,0.005154276,0.00518727,0.005204222,0.005196409,0.00516278,0.00510691,0.005032685,0.004939893,0.004836507,0.004707514
DBED,X,7,0.000306469,0.000567596,0.000946966,0.001871556,0.003742194,0.003665386,0.003923672,0.004172899,0.004570842,0.00481976,0.004970438,0.005112833,0.005292345,0.00549886,0.005609381,0.005721045,0.005971081,0.006134734,0.006310622,0.00645322,0.006564868,0.006696149,0.00678856,0.006855533,0.006900674,0.006956389,0.00698437,0.007000899,0.007006433,0.007000522,0.00698651,0.006961563,0.006928369,0.00689068,0.006861846,0.006825275,0.006771701,0.006712775,0.006637002,0.006553116,0.006461426,0.006361831,0.006260394,0.006155648,0.006050945,0.005937375
DBED,X,8,0.000530033,0.000680196,0.000897372,0.001493915,0.003329168,0.003357208,0.003595435,0.003754686,0.004036316,0.004220816,0.004402072,0.004575558,0.004664857,0.004734827,0.004730599,0.004769766,0.004855837,0.004890172,0.005009928,0.005107688,0.005188589,0.005305751,0.005418419,0.005544012,0.005646274,0.005751165,0.005810715,0.005874794,0.005945386,0.005971865,0.006003662,0.006021722,0.006043749,0.006047024,0.006058649,0.006092322,0.006138273,0.006164779,0.006157791,0.006132331,0.006091776,0.006015816,0.005927333,0.005811261,0.005678071,0.00550789
DBED,X,9,0.000903005,0.001264078,0.00146981,0.002003752,0.004032538,0.004101655,0.004476492,0.004752295,0.004977073,0.005163983,0.005310317,0.005444294,0.005561763,0.005682885,0.005805352,0.005914742,0.006092451,0.006187002,0.006249597,0.006276798,0.006276342,0.006246373,0.006246396,0.006277462,0.006275493,0.006359683,0.006363535,0.006425713,0.006487212,0.006540226,0.006573658,0.006586217,0.006600472,0.006649398,0.006685289,0.006699559,0.006690448,0.006684911,0.006642976,0.006585834,0.00651804,0.006422991,0.006342939,0.006258587,0.006172046,0.006021654
DBED,X,10,0.000517529,0.000983581,0.001814764,0.003035193,0.006532166,0.006924201,0.007328769,0.007706159,0.008194274,0.008537377,0.008758833,0.00891479,0.00903002,0.009123936,0.009189947,0.009250462,0.009382826,0.009401637,0.009375363,0.009320707,0.00924527,0.009156923,0.00904621,0.008932272,0.009025506,0.009286736,0.009459874,0.009569603,0.009645407,0.009687357,0.009701069,0.009710727,0.009697762,0.009655091,0.009592241,0.009504901,0.009396745,0.009308005,0.009206904,0.009105756,0.00899569,0.008877953,0.008750297,0.008611865,0.008470285,0.008303959
DBED,X,11,0.001110781,0.001385655,0.002204961,0.003260951,0.007139919,0.006745166,0.007160459,0.007568293,0.007856704,0.008124527,0.008320221,0.008470681,0.008586896,0.008649754,0.008683693,0.008734163,0.008895037,0.008950093,0.008966246,0.008967218,0.008956879,0.008930982,0.008880852,0.008806659,0.00869727,0.008668817,0.00860149,0.00858788,0.008614126,0.008623776,0.008835553,0.008595007,0.008546778,0.008487575,0.008455139,0.008368102,0.008337061,0.008222329,0.00812273,0.008028781,0.007948274,0.007903883,0.007882089,0.007829215,0.007752096,0.007577743
